FID,area,perimeter,distance
127395,313.7163923,73.74327173,200484.53
127396,4532.33933,266.4629767,438245.3667
127397,1857.024022,183.4942253,205743.9756
127398,4137.105211,281.2291482,275058.0991
127399,2919.030817,252.6074645,275197.8908
127401,10854.75251,466.7181193,155.7025767
127402,1992.939551,229.551309,53.21822146
127403,423083.2825,3074.754418,447676.5603
127405,78104.09455,1776.572856,2572.863006
127406,2887.442094,205.9815491,198215.1084
127407,215.4488558,58.98215316,198552.2539
127408,69937.61029,1261.349932,16279.96147
127525,113282.2492,2225.442649,667.8838643
128467,11204047.08,15023.66324,2699.084892
129622,1340893116,322075.2815,140894.0493
130447,1645252109,506761.1693,58413.47694
130679,122987441.8,111886.5839,1032202.978
133736,7445.685394,401.6633481,16627.118
137029,1009.351777,152.8565797,1846.387444
138461,19889.99222,619.1369706,22.6571769
138462,18654.99965,545.0367887,30.65919506
139236,101953.2123,1834.517762,26.48865711
139271,62988.70754,1033.847417,91.72188115
139272,4616.771385,267.6327487,215.4387862
139273,273178.0968,2540.904061,706.5406624
139414,3316.956007,294.6028717,3.270272496
139415,11059.0132,644.6373665,2196.349967
139416,43901.98621,1194.264329,2458.343679
139417,1293.241662,192.165118,2472.406752
139418,1725.090686,213.1293827,2397.078608
139563,371275.5627,3216.83395,6556.936355
139564,3548653.876,11809.87387,2448.469424
139565,24856.9639,563.4134379,13126.45022
139566,12134.40361,453.5234525,11171.51022
140399,76343.78481,3851.968585,297.9325612
140400,8483.136851,605.7998919,451.0380739
140401,1027.76463,186.4441898,957.2347036
140402,4026.839687,361.0123339,862.3815221
140403,12740.49414,755.6981513,913.9898238
141163,50578.2006,1196.002995,2786.505551
141164,48282.48619,1035.941143,5082.831754
141659,462344.2007,4230.279285,41.35688225
143464,182259.8503,1846.026786,40701.41438
143467,1160.895457,132.1860201,24.90708122
144326,5897.11016,347.0754633,41.0479411
144327,2374.34678,197.2364535,19.1986513
144328,10261.3933,449.6947389,79.77664558
144401,49407.71831,1668.948613,228.6093359
144421,5244.872909,407.2661812,18.44685462
144422,24702.16891,763.4290866,16.66687952
144423,212245.4369,2129.526906,562.4873166
144424,46890.78431,930.6157709,583.6892571
144425,48353.42759,1069.925314,446.4298413
144426,73743.70067,1054.426342,1364.045737
144427,7204.192168,460.664562,187.2157865
144428,6991.903934,436.6545845,9.081452524
144429,690.1884293,115.0455279,599.2237841
144430,3261.673081,446.6512063,31.97510629
144431,29252.50236,923.632512,146.1917974
144432,716300.1878,5047.868874,246.7950936
144459,325.2241731,72.71909661,221755.292
144460,1526.959851,204.0263985,228281.4196
144461,317.9911232,126.222352,217135.1231
144462,1240.143482,176.4992058,214731.9761
144463,1870.25485,194.7135685,225009.1382
144464,764.5669302,215.5448747,214262.4589
144465,54.07475343,29.99823359,227679.7229
144466,136.0754863,43.3664752,217113.3807
144467,197.8901548,57.5631664,217311.1097
144468,147.762673,52.71551028,225885.3651
144469,235.0002697,82.54653971,212722.3072
144470,257.4178921,63.93353444,227695.0733
144471,70063.85669,1060.646098,220857.8388
144472,109.7593552,50.8138059,218398.1782
144473,265.1111106,62.51367388,213258.5374
144474,207.9286773,54.02821824,225238.5514
144475,159.9125996,61.60204747,214264.1914
144476,135.6951773,56.32994905,228856.8402
144477,1301.837016,141.2671624,216674.453
144478,439363.5002,3696.133003,212342.2179
144479,382.5390631,103.6548061,213289.227
144480,70.0218504,32.30989613,227741.6418
144481,53962.41129,1075.983875,220886.0527
144482,691.1280824,100.9595476,216448.794
144483,386.1840498,118.6477331,225572.7688
144484,234.68951,59.87578847,213448.1991
144485,527.1307828,115.2275766,224066.9584
144486,345.3509766,75.47541201,215935.5656
144487,645.8829414,96.85555509,226037.8361
144488,1493.399251,145.524442,216981.0923
144489,797.0094808,111.9027183,213216.768
144490,1137.35424,186.0329408,223561.7309
144491,1634.32167,193.961798,214369.7742
144492,1128.24956,181.8994118,220965.9214
144493,209.184814,61.03234704,217251.1581
144494,1595.674163,179.2910806,225494.2074
144495,15713.25679,812.5663976,213372.0504
144496,231.4797445,65.68894282,221082.4419
144497,1487.187137,158.0695599,218392.9641
144498,688.5095559,104.1557932,226112.3835
144499,44.63108684,26.95805489,217332.5178
144500,39.19324226,26.95426175,213370.2526
144501,617.3217975,95.20661263,222029.6475
144502,146.8058295,50.56976462,228190.5661
144503,6271.014128,313.8855287,217368.2192
144504,1211.361862,134.1584806,214795.2764
144505,273.4007867,77.59885566,225418.74
144506,1147.356565,218.6927228,213353.8826
144507,492.4299056,125.4826069,227719.4696
144508,1157948.335,5617.56446,216362.845
144509,199.125446,53.89819627,215978.4802
144510,297.8897698,104.314592,226063.5518
144511,701.6118033,117.6163473,212592.8512
144512,992.0801828,169.2435686,223357.2779
144513,232.9356533,61.82982588,218531.1099
144514,44044.93194,1109.399489,215427.9679
144515,484.1082706,96.04470796,226046.4474
144516,185.7234741,64.6804572,218348.8482
144517,32.05931378,31.43063275,212556.1457
144518,6606.402389,515.041146,225216.5564
144519,2639.272941,311.4417259,213909.6108
144520,350.366828,87.95578785,228679.1293
144521,4947.138616,268.6940178,220606.0371
144522,340.8604415,85.0806135,214625.8907
144523,82.62557394,43.80266533,225480.0373
144524,1134.528275,156.5266815,214034.4572
144525,481.1849322,87.82491342,221462.1186
144526,4379.586449,400.7023605,218410.0065
144527,289.7982578,78.85194559,225712.523
144528,913.5789804,136.1926343,218330.6628
144529,356.2236024,85.21494468,212856.4725
144530,34406.4325,815.8598911,1023.607822
144858,40273.31627,1120.23066,501.2809375
144859,3286.56636,255.4310759,350.7836125
144883,3608.036052,390.9376902,8239.500372
144892,285.1789479,89.05884836,200494.1616
144893,322.9457733,78.56382634,201997.2213
144894,1119.887169,134.7250207,200580.7147
144895,1790.023871,178.4788606,200852.1689
144896,697.1086142,109.5102698,223822.595
144900,621.2968276,95.88889146,140560.2996
144901,41.79656742,32.38647557,135130.9737
144902,70.4851658,37.17529096,132671.6413
144903,79.12909571,41.58389564,129791.4535
144904,188.0496132,79.40927605,131756.174
144905,27.19561805,26.36271345,130567.8739
144906,51.12009766,33.10443186,141706.8083
144907,395.8491946,83.91929625,119312.7069
144908,49.79740669,32.90469661,139632.8635
144909,133.368996,47.3761115,138532.8264
144910,14.86600423,18.88627953,138447.5815
144911,109.6522516,42.67918399,112086.1594
144912,206.2804895,57.73672365,142760.6903
144913,100.7700044,46.28413978,137067.8585
144914,91.28558204,54.9540693,132665.1926
144915,283.5619404,67.62967239,136551.1675
144916,983034.2376,5753.672874,91735.16264
144917,5.156970294,11.98938287,127074.4828
144918,331.6993465,73.13590958,134563.4945
144919,167.7799291,57.63248775,141184.965
144920,23.43502168,32.49108761,132661.2609
144921,367.1053038,94.21142231,138809.4049
144922,556.7923395,110.4255374,141231.1429
144923,347.638692,103.6103329,137392.1142
144924,544.339393,103.8853625,142578.2886
144925,39.87048879,29.46480043,141167.2985
144926,164.187916,49.75290103,141665.7998
144927,36.46584451,40.28657593,114371.7351
144928,408.0561997,81.74080889,140214.0124
144929,70.96264442,33.18989806,141776.6491
144930,40.24895336,36.19691843,117185.9526
144931,517.0561501,113.6598698,146783.7032
144932,34.75017567,24.9820151,132601.6606
144933,420.9751178,85.60196616,135191.9969
144934,329.8920997,81.07723184,134802.7776
144935,253.8048657,65.01981804,141414.562
144936,4045.66326,265.6843981,142936.7625
144937,1094475800,221790.8412,86367.3555
144938,324.9670866,95.46362429,121297.8409
144939,198.7240977,69.22490056,140239.8345
144940,1319.318241,149.5203267,142721.132
144941,69.06404441,33.65665421,135252.7889
144942,88.70868713,50.78937178,141199.2498
144943,921.4770225,152.3977929,141303.8973
144944,512.7762959,92.58594429,142528.4039
144945,73.82416762,40.27358913,133295.1803
144946,59.5801807,37.19150279,136705.9576
144947,650.4325245,115.4981045,93515.64053
144948,138.4118879,56.10164845,140303.881
144949,33.22444019,27.5407261,135361.0192
144950,183.9568848,71.20480878,139078.3332
144951,12.40508142,18.09925661,134696.5707
144952,378.5512667,91.44880409,115489.973
144953,119.2317298,47.22795293,141399.7871
144954,422.0007419,78.66216787,127543.7239
144955,2071.979907,238.9672177,128190.0886
144956,628.1303821,117.2882142,138574.7126
144957,1051.322601,158.6923449,142818.5758
144958,238.7235465,59.97890215,142566.685
144959,389.467492,83.28222646,120712.6676
144960,293.9379787,67.5521608,141292.1878
144961,1417.507145,148.3503551,143060.5876
144962,270.7869457,69.91248394,138492.2499
144963,60.13464418,31.44319537,140712.1451
144964,522.9534667,98.40998502,142713.426
144965,77.84197345,45.95030907,114424.9018
144966,127.4105057,53.86189871,135219.6584
144967,202.9183765,64.69180377,142507.1708
144968,177.9837078,57.05645748,118750.8507
144969,95.25126771,37.60625329,136025.5123
144970,58.08454234,42.11827407,128528.4144
144971,32.90413016,31.91413758,139407.0324
144972,81.40181573,47.47561989,136960.2281
144973,176.8826002,56.63050378,143115.0089
144974,602.2061017,106.2734456,115055.4574
144975,97.02382945,58.92513904,140031.7705
144976,222.2956868,72.49583365,136492.3625
144977,237.8856693,76.12048079,119972.6405
144978,139.8390829,58.08691202,136745.0376
144979,39.28110056,36.07927873,128812.087
144980,470.7403952,82.69150503,138866.8014
144981,57.67840026,33.34300669,142721.5115
144982,189.4745586,63.10063854,129798.6058
144983,632504.3983,3968.622814,93546.82363
144984,262.7435633,66.11571113,115560.7326
144985,24.63499798,22.70882183,133185.141
144986,55.27399674,40.83166561,132230.2768
144987,422.8590282,155.4182192,135258.2758
144988,2477.503203,195.6069354,141162.6199
144989,948.0061208,129.4560729,119174.4851
144990,90.60565585,53.01720242,133691.9497
144991,113.5267478,46.48150476,140187.387
144992,346.4341782,88.83780505,143062.0461
144993,383.8811014,89.1491679,141323.945
144994,142.9574136,50.5352587,133590.1085
144995,46.00542741,27.35342577,140455.2597
144996,108.9504169,47.0361496,133623.1343
144997,132.2797839,49.41425168,136173.5322
144998,11012.66217,406.4871988,141058.9146
144999,1086.501943,143.9057634,141123.825
145000,190.0317132,58.46996017,118702.7642
145001,233.3976231,64.0498348,138862.0341
145002,96.73568797,55.33263954,142696.6726
145003,328.1586041,69.51171048,129455.0679
145004,239.2470328,66.35746668,142045.1186
145005,38.58567004,32.63137206,119449.0321
145006,214.810119,60.71362425,146216.5309
145007,765.7215802,107.1225297,140669.8538
145008,227.6111645,72.529219,138104.785
145009,36.53906393,28.62732281,134508.7639
145010,113.5964985,62.79119013,142780.5005
145011,42.77475534,30.92110402,134884.3338
145012,77.98014459,42.47743203,136632.3682
145013,230.3379698,69.28606283,114456.8623
145014,482.9122941,101.2664795,131732.2208
145015,208.0038706,59.22804289,141293.4475
145016,39.1507651,25.67477557,134768.1765
145017,22.00482168,19.81548465,130868.3078
145018,142.557143,47.44036861,128242.4266
145019,44.13099553,28.45070588,133575.1655
145020,76.80815341,61.89561804,140020.7789
145021,1684.445947,177.4092263,122839.3821
145022,26.05535861,26.42930432,140525.9113
145023,229.8369274,92.28051613,139118.2718
145024,327.5556522,72.99862613,140042.663
145025,1917.931807,182.4836089,142798.0398
145026,673.5211121,114.0738059,139131.0795
145027,5.12194682,10.49984166,132432.5295
145028,182.7640126,54.4006587,116421.0543
145029,653.8315116,135.7090603,136938.7784
145030,59.39127217,33.4656627,128757.8768
145031,510.7694039,95.76483899,119264.9815
145032,240.5408054,63.65507452,114365.3708
145033,82.7265584,42.11551872,134507.3074
145034,235.4327136,72.7281623,126880.1864
145035,52.99582198,30.85231234,139108.8206
145036,151.708891,57.62331883,142665.6452
145037,38.50592601,32.41601997,135214.2977
145038,23.79529491,43.22043875,139053.2883
145039,490.6150522,98.16893845,138781.8198
145040,78.34835058,42.48969099,134713.3548
145041,4655.390216,296.4119385,121473.7717
145042,87.73222598,48.63931776,141396.9947
145043,118.2068826,77.40815802,142987.2741
145044,116.9290898,44.63329514,116361.5219
145045,783.1030452,171.749788,142698.5126
145046,204.4170146,61.80189824,140787.9489
145047,231.0466507,63.43106599,129243.5076
145048,71.05174603,40.28249507,139566.3682
145049,182.5451999,94.99553039,130826.8388
145050,622.8234307,124.0576708,135806.0951
145051,104698.6812,1870.167714,118785.9914
145052,19.2340087,23.1911764,137196.152
145053,82.21581385,38.73304137,136422.931
145054,329.5503017,78.87017115,127445.2043
145055,52.09688542,33.91335686,118787.9314
145056,257.2319243,71.26035505,136391.4565
145057,136.3418207,48.85924162,143227.4865
145058,338.3397695,76.48109271,136396.9732
145059,240.0109409,63.38053848,119953.1669
145060,134.1704098,56.05700447,140328.7553
145061,85.16116102,39.9572431,140991.7742
145062,233.7485079,63.26428916,132986.6877
145063,644.6823272,99.65880122,146832.3924
145064,75.12793002,34.92665039,134608.4635
145065,221.1836031,75.75409708,138982.8797
145066,74.6326038,38.52613924,132524.4635
145067,101.2607523,49.73664697,121816.7378
145068,315.7521109,76.10509956,141711.529
145069,74.02202802,37.16974698,137279.4045
145070,89.79861613,56.81324202,131034.0327
145071,186.2244736,56.99834135,118708.7967
145072,404.4339486,90.36331127,136632.4979
145073,298.7012763,77.79350536,127088.4498
145074,173.4787283,53.53137993,114575.6464
145075,78.76082964,49.45193635,135586.131
145076,222.2589352,87.03626546,140976.4541
145077,216.862622,60.27293904,119169.571
145078,147848.5983,2220.236085,146134.7588
145079,343.9392874,83.10060537,119434.3979
145080,591.5237082,119.913821,146213.7451
145081,118.9127687,42.7783777,138694.1854
145082,318.7048405,101.0145206,141555.7437
145083,172.192121,52.91896681,138970.08
145084,1526.052087,163.8307902,141394.7957
145085,92.637368,37.73927874,143213.1793
145086,8.758138614,16.6547295,130981.1503
145087,68.77610133,38.08087131,131987.8518
145088,366.2336755,74.98241644,138505.3766
145089,52.19951858,38.73923926,138630.8132
145090,25.07788206,25.81953201,127071.7558
145091,96.79216923,60.03666576,143350.0077
145092,114.7367659,44.80050701,138780.6909
145093,177.4954096,54.78406543,139063.8886
145094,521.7024408,102.5612329,142511.9039
145095,114.7446165,65.59063889,133606.919
145096,238.9603963,74.31449223,139079.2218
145097,58.19904746,34.19384007,133294.4704
145098,174.1950589,53.54323259,136082.1401
145099,315.4950194,82.24759888,141520.0653
145100,149.3154923,57.59198538,119629.3352
145101,81.12300332,49.44808158,140206.3157
145102,159.6159363,68.19093079,121814.8142
145103,709.8706142,120.2980349,129648.6562
145104,62.71173519,40.45160909,120362.5665
145105,493.1463168,85.81604358,138758.4793
145106,1138.787196,163.6972621,141289.1986
145107,463.9963444,95.18941899,120089.99
145108,67.21152053,35.42868851,138061.1828
145109,970.6826246,136.2177747,118937.2019
145110,62.02050819,34.55286816,136598.8273
145111,257.6748569,71.89449695,140393.7461
145112,48.78057355,31.0818374,139839.411
145113,1557.85206,215.4666237,136416.3173
145114,441.8725977,97.40736494,141425.0583
145115,592.4655859,96.87291116,142524.5129
145116,254.1266129,68.04240044,139179.3383
145117,2784.238244,302.4465598,139456.8258
145118,266.6006404,100.9569573,94424.35182
145119,291.5088835,73.75230261,141521.9736
145120,41.28506008,28.36301942,133305.2518
145121,60.98058426,34.7231207,134564.3107
145122,151.4213064,57.64937149,135454.6555
145123,285.7560342,97.44137076,136368.8479
145124,25.8875312,21.19811795,141240.3257
145125,38.30877135,25.90596359,138695.1956
145126,1297.542968,213.5238686,141116.4908
145127,66.0802356,33.69407683,141196.2986
145128,88.07682567,60.50692302,143764.7388
145129,360.9294948,112.8728944,136892.9707
145130,619.49049,116.9584288,134905.6002
145131,151.5594126,53.67496127,138772.1782
145132,46.37947911,30.07137039,119218.7539
145133,1908.012214,220.6668381,139768.4175
145134,1719.143825,194.7332165,139393.0769
145135,120.430377,56.21738716,142483.5787
145136,14064.77319,471.0974324,99301.83839
145137,189.9008572,55.88278945,140724.1825
145138,336.8895676,103.4041604,140051.094
145139,230.7229049,58.76205083,139522.9968
145140,18.06637691,20.18378759,130885.8583
145141,100.5482971,41.61220769,117476.7598
145142,18.29669853,22.02962219,141045.4598
145143,43.41447568,28.68714549,135924.995
145144,1548.471045,196.1826569,136016.9351
145145,4.761619817,17.05368181,140251.9497
145146,61.40933134,35.31842376,133232.6669
145147,941.6403156,150.0844763,140750.3977
145148,632.4953316,112.8065389,139717.6965
145149,204.7346139,71.5020474,140075.5888
145150,1103.480223,168.3551576,115619.6412
145151,532.2660531,107.0750846,136158.1773
145152,51.40028807,33.02416708,116073.689
145153,82.9071341,38.2401554,143135.0672
145154,133.2436165,53.53978669,136819.1
145155,206.1833059,70.35560567,141702.2609
145156,679.4001068,104.1964485,139222.5601
145157,151.226853,51.86230768,129321.9744
145158,188.0746285,64.47430171,139059.6397
145159,522.5347562,145.5769773,140746.5052
145160,96.36053229,42.66217159,139074.1745
145161,140.2074216,52.01438388,122271.8752
145162,91.99925788,39.46146928,140671.0019
145163,139.3486785,47.64161701,135031.6633
145164,3843.003036,366.6796802,122130.6492
145165,55.85000785,30.24370529,140490.546
145166,124.6173413,46.75407742,142954.6017
145167,96.35809172,52.27260545,136935.9876
145168,47.48474389,39.35403622,135451.7514
145169,125.3839039,84.93563248,136070.758
145170,99.69559933,57.85898589,139108.3937
145171,334.4220072,73.29994561,119625.2073
145172,54.93875446,33.01411711,138907.1016
145173,144.0391578,47.64396016,142151.6566
145195,487.0914317,101.6521698,27.85564972
145196,480.0324401,82.06512655,58.50282676
145197,1359.440922,185.1017779,26.29029765
145198,94.7000289,36.89402577,34.25520282
145199,35.28086389,29.6539447,60.33407105
145200,127.0715465,46.85336621,10.09437862
145201,75.40321135,51.07082931,51.6513463
145202,137.0128192,52.36274625,38.66396963
145203,33.19464852,22.68496204,29.26775464
145204,1505.239677,162.8247611,84.09533907
145205,106.2674154,48.89192409,82.9256492
145206,347.3824068,81.77414658,9.039305704
145207,82.07699293,81.3399459,9.396861278
145208,3513.269988,359.7558563,251.1214796
145209,196.6309651,76.86602798,12.68737756
145210,143.5837968,47.75742731,18.1807596
145211,856.1164743,118.9483115,122.3970409
145212,227.8796223,62.61859246,21.48238778
145213,194.455062,60.90498978,6.918007333
145214,699.3329456,106.4502638,19.62655438
145215,147.0883747,48.53161997,20.57003674
145216,279.1198681,74.80185105,471.1477443
145217,419.1055789,97.48723072,181.0081879
145218,47.41462573,28.31254247,40.38406281
145219,966.8390126,135.1858678,8.853958757
145220,71.88486471,36.54356376,37.8232895
145221,16.41873247,25.2453866,39.09028537
145222,154.7479218,56.79930812,501.2004562
145223,809.1379475,110.6884208,239.2233259
145224,258.4775042,84.77002795,29.82552272
145225,626.2039995,103.5330815,25.35925834
145226,337.679699,104.8267875,7.604282341
145227,57.81620872,32.20526316,19.96949196
145228,35.17908272,23.41240948,36.08134684
145229,390.8460363,77.55736489,417.4026248
145230,91.96364098,42.21440576,63.51572245
145231,70.34320277,31.54657037,78.8920777
145232,66.47966855,36.842588,69.06961992
145233,1316.025187,160.5484334,64.563979
145234,715.7855519,145.1815998,160.915005
145235,347.8970546,96.92320827,1.471314761
145236,449.0064944,83.70919134,14.03506273
145237,57423.75994,1223.415892,118.866162
145238,77277.15027,1865.688334,2258.010466
145239,9331.052436,440.530868,234.6231229
145240,13696.8174,505.7372743,526.76461
145241,23444.11784,676.0508979,114.8911486
145242,57635.8942,3017.423676,147.9939717
145243,3061.23628,234.8297899,630.0418709
145244,37297.4647,986.4932453,237.5487464
145245,509.6658926,106.1591778,62.90571353
145246,13920.21204,614.8246452,114.9464109
145247,617.3424338,120.5201043,190.6630577
145248,18597.79704,726.4105024,2189.54215
145249,507078.4287,4015.086257,2323.346444
145250,2903.682765,206.104639,40.90038885
145251,77904.16302,1157.547319,6268.379235
145252,6094.134141,316.0643467,647.0540418
145253,7066.976568,488.3336454,145.8437122
145254,2910.164996,232.6681604,2110.537419
145255,1098410.588,4839.349375,9.592930689
145256,2806.115275,279.4528324,22.13858103
145257,16684747.41,18080.12197,343.8698866
145258,59636.96996,1140.79158,3588.431086
145259,35377.85887,820.6818264,1982.71611
145260,1581037.638,7962.238212,3793.400479
145261,84603.04468,1708.088561,4760.790258
145262,5346.382428,282.8518558,38.01184078
145263,26187.2123,867.1232795,4643.473018
145264,1636032.723,4974.326837,2197.932646
145265,1614329.818,6924.060029,4162.186146
145266,15857.51816,499.3063952,1714.116965
145267,970271.5084,5297.928144,920.6590347
145268,22462.98222,795.7756106,636.8297087
145269,108259.7573,1537.065506,97.49049911
145270,113639.4792,1648.429376,119.2101309
145271,267675.7503,2877.688052,2306.76472
145272,1514925.058,5844.412101,1176.263272
145273,52087.96984,1032.05591,2681.994236
145274,2057.511384,205.2937657,319.6386667
145275,42355.44584,1019.921386,213.2260839
145276,1377.585049,149.725517,2197.621324
145277,98982.50603,1956.797633,520.657048
145278,68330.03775,1084.108827,531.0488087
145279,1845.021945,206.8223396,45.25053075
145280,1762371.561,6014.339682,5525.580106
145281,20351.56719,947.1830656,4611.10045
145282,11686.51835,479.2725495,3608.04162
145283,24693.99421,679.8358036,956.44151
145284,3403.873586,234.1773782,2875.881609
145285,369366.8575,3123.080738,792.9527122
145286,4743.106425,288.5765254,2836.310785
145287,1672.699764,162.8094409,254.5002951
145288,852957.3339,4661.094664,419.8161518
145289,1108114.625,4179.963292,5996.553581
145290,689659.4914,4064.679001,3940.575294
145291,33704.37384,830.3804087,2604.993931
145292,81078.02524,1674.239813,189.8687901
145293,56700.30137,1120.468287,617.9440752
145294,51740.06945,1064.413567,3116.378055
145295,14140.25224,671.1456273,24.78783924
145296,184389.6476,2170.620105,66.43501794
145297,10180.29741,494.8662082,82.78123016
145298,126191.1333,1648.80988,28.6380616
145299,823866.2203,5999.948478,4374.725227
145300,21532.04692,768.9871688,1026.474617
145301,2228848.406,6163.4243,925.9372611
145302,59257.10249,1003.85137,1266.076516
145303,2463619.506,8998.142383,4242.065505
145304,743908.3997,3661.253125,2793.331573
145305,119495.9665,1688.772904,3926.490324
145306,31667.27719,905.8455362,1925.241247
145307,13655.10447,534.3199417,312.7279961
145308,280058.2766,4013.244501,3600.681493
145309,3610.687603,230.6994487,23.20644684
145310,2308.153811,223.993927,72.45324651
145311,169317.5634,2304.920607,415.6656958
145312,56061.47886,1408.653297,2038.423379
145313,711.5680775,108.1805136,2747.447364
145314,70347.03671,1207.54312,2071.721029
145315,5601.837442,285.8613482,219.3426839
145327,1644.650527,161.0603205,8.53842148
145328,923.776846,152.7664194,36.3856431
145329,1867.355928,193.9147861,12.04942952
145330,1658.026281,216.8581441,7.571154322
145331,369125.0685,2961.746301,354.8464023
145332,564527.5663,3478.290154,192.880595
145333,54347.25023,1019.237603,160.2347883
145334,34400.29189,870.468782,1666.892737
145335,190486.2638,2875.775528,472.0765684
145336,20674.14116,574.7438813,2808.798181
145337,22237.47553,603.7153125,1353.473875
145338,6702.84252,355.4164814,250.049151
145426,286.141424,69.85289708,200101.4747
145427,149.7526364,55.38364655,201271.3832
145428,112886.7941,1519.853557,200099.3843
145429,178.8935021,50.54075097,198512.5064
145430,74.17837007,36.50091125,201379.6825
145431,146.6088457,49.37019115,201229.7338
145432,12622.79646,494.6409458,200787.5133
145433,102.6979015,42.15845495,200367.8692
145434,2317.901307,229.1916692,201025.2147
145435,14937.14065,605.6361868,200387.3011
145436,2623.33464,236.2927771,222815.3037
145437,384.5245027,96.80255707,219453.3042
145438,385.3231435,93.13238337,203444.7884
145439,999.2016797,130.7841754,217793.6902
145440,3517.245692,288.0881175,220868.1356
145441,146167.4752,1702.864628,226815.5233
145442,438.1584364,79.96917598,217926.8105
145443,9232.188205,432.6309381,219702.1168
145444,9169.066165,657.153566,219272.1935
145445,212.7729694,57.8996476,220505.0807
145446,144.1184048,50.4892432,217985.5605
145447,540.3708017,90.26121934,231214.9375
145448,3444.091708,256.4326488,217847.4856
145449,812.3971104,119.8228441,218647.5385
145450,5752.644327,476.1099844,223525.4318
145451,389.9755344,80.81386184,226352.273
145452,132378.0022,1911.86594,222583.8667
145453,5453.429896,294.0505238,218187.2474
145454,21392.88318,669.865893,232271.6227
145455,470.5557038,103.3290492,205453.7034
145456,48863.41808,996.8760094,229861.4585
145457,4330.163295,340.7333794,202388.4288
145458,75.00563349,34.15709368,218245.0027
145459,3958.295928,268.2474868,222473.1994
145460,59.70140952,33.42489067,219647.37
145461,601.0627858,106.339335,219772.989
145462,2741.813962,208.215755,231321.3819
145463,3960.03925,254.1599981,217714.5833
145464,64260.23773,1747.943399,223121.2336
145465,3677.512154,363.0878531,219413.6016
145466,385.2458441,86.73718273,220615.2814
145467,24064.70523,735.15473,222732.3199
145468,341.0105303,71.51384437,205525.7347
145469,662.7394764,143.5833979,218617.4005
145470,73467.67829,1089.313128,229884.2376
145471,1235.95917,155.2835585,230804.6612
145472,34.21114492,33.37909492,219326.52
145473,465.3441577,90.23102477,203409.4582
145474,2434.682555,215.3558855,217887.7079
145572,3995.60682,253.6351298,230575.3517
145573,2830.270378,235.7895898,222954.6673
145574,763.187625,111.0035332,222158.5151
145575,7236.788571,428.7551171,222895.3609
145576,6101.664833,319.786667,230814.0811
145578,12706.69374,693.9716666,251987.4533
145579,1615.425261,153.2138771,220452.1906
145580,2880613.868,11385.88292,208913.159
145581,16841.35161,544.9223018,221137.3476
145582,1552.068586,157.2358427,216065.4547
145583,11209.61272,435.8103539,220298.6214
145584,20808.69799,735.7591187,219992.8761
145585,10718.0247,631.468612,252288.6675
145586,581.9866992,110.3339446,220510.8593
145587,72394.142,1267.602408,219723.9599
145588,37632.12994,787.9509376,212295.3752
145589,6020.859897,355.0424656,220490.7165
145590,1510.7177,185.7404997,227571.2711
145591,1223.41309,149.5862523,224838.9555
145592,123086.7912,1479.899762,225647.6445
145593,1466.695372,149.2290385,224888.024
145594,48305.50999,1057.584485,219700.0303
145595,447.0256214,107.3027875,221441.3198
145596,7690.053632,480.4394587,220557.8294
145597,26042.74344,686.0879022,252432.4791
145598,2565.376399,242.2711278,221191.2909
145599,23705.78744,1373.723793,221976.8498
145600,927.6489625,131.4454868,225161.2621
145601,2212.373848,180.9063401,221267.6145
145602,6690.521296,324.1600758,215743.6683
145603,2202.816193,219.3638094,221008.8492
145604,50298.15217,883.0145362,221244.6063
145605,1235.838514,206.7396096,220440.839
145606,2399830.424,11863.19869,227417.2146
145607,925.1950731,137.5943967,221221.0239
145608,585946.9076,3854.577336,251310.8936
145609,5565.28692,374.6844119,235260.6431
145610,2766.086576,236.5754298,220479.9563
145611,7823.291192,427.152662,221052.2939
145625,1447.091792,162.3850904,239189.7552
145626,298.672197,85.63727328,244216.5289
145627,1676.426803,174.8227354,249932.6958
145628,9441.460053,425.1086176,255617.6323
145629,502527.1252,4054.027273,293075.2807
145630,10573.40379,498.5612825,256068.2902
145631,40075.40141,876.5539617,256183.6624
145632,8399.227095,396.4762017,264024.3357
145633,2208.032215,186.0958052,255224.2519
145634,2992.688655,276.8750575,285500.8774
145635,2052.764582,184.2224544,283928.3873
145636,16036.54163,648.3059097,284626.2942
145637,3333.500461,248.8361319,255127.5781
145638,4924.652355,282.6841333,248492.5248
145639,2454.461699,189.1868772,242262.0525
145640,91.12397075,38.72765596,256980.0711
145641,1059.264083,134.9408311,247008.6163
145642,1583.274625,170.3006937,254812.9226
145643,1154.894815,136.1119116,246999.31
145644,6039.035945,303.1763495,278504.0413
145645,1287.304065,188.6387086,247014.5222
145689,1011.613546,124.2665411,340766.6873
145690,66778.74576,1484.299898,338030.7894
145691,2585.084635,189.4575572,341874.9111
145692,1242.576575,183.6158122,341034.599
145693,1299.001927,146.7742065,361221.3905
145694,6472.412826,356.8716021,366379.8876
145695,6039.20904,317.7202393,365591.977
145696,5533.395509,326.9761479,361003.0758
145697,8971.627358,439.0893645,373700.4268
145698,1299.503601,148.5965476,375492.1615
145699,8850.763858,418.2671352,362928.2596
145700,1368.120048,154.73096,375621.5056
145701,8511.886189,373.2285026,365598.0269
145702,20737.88611,568.9310986,367042.5111
145703,826.5242397,115.8641523,374118.7455
